id,uniq_id,date_time,city_id,city_name,customer_id,first_name,last_name,item_id,item_name,quantity,payment_amount
24,5fa9b6cebad972eff7a2da7d49f4d85c,2023-04-07T00:00:00,1,Ростов,9900,Эдуард,Новиков,5,Яблоко молодильное,5,2000
25,12dd108c4ed513113d59347acb90189d,2023-04-07T00:00:00,0,Москва,4505,Сергей,Попов,3,Устройство для нагревания табака Трубка Мира,5,2500
26,0580dc1e12cd9c9290f6954c1f8aca52,2023-04-07T00:00:00,2,Ярославль,4502,Сергей,Попов,2,Молоко 5%,4,600
27,8acb0c8bbe6bbd38fd3f82ca4b058d86,2023-04-07T00:00:00,2,Ярославль,1006,Евгений,Иванов,1,Молоко 3%,3,360
28,6e146580b4bd72f7d4a88596d14f4916,2023-04-07T00:00:00,1,Ростов,3402,Олег,Кузнецов,9,Ручка шариковая,2,90
29,245f3e0e5aff7b8aa17f69035e4e3aec,2023-04-07T00:00:00,0,Москва,2215,Ольга,Морозова,2,Молоко 5%,4,600
30,97a994b764b40580b552e1c148633026,2023-04-07T00:00:00,2,Ярославль,1410,Евгения,Алексеева,1,Молоко 3%,3,360
31,c701677f435202e346a5e08d0be25d63,2023-04-07T00:00:00,2,Ярославль,7802,Константин,Михайлов,7,Средство для мытья посуды,1,200
32,089a033ae58cf736f393d93ab436dd08,2023-04-07T00:00:00,1,Ростов,3110,Светлана,Федорова,2,Молоко 5%,1,150
33,4abd557f6790d29155da430fa83bda2d,2023-04-07T00:00:00,2,Ярославль,2502,Петр,Попов,1,Молоко 3%,3,360
34,c5ba11c2f0ca0b8cc74c9895add5dc4a,2023-04-07T00:00:00,0,Москва,5012,Оксана,Великая,3,Устройство для нагревания табака Трубка Мира,3,1500
35,a11cad517462bdc384c760429731cd4e,2023-04-07T00:00:00,1,Ростов,7106,Константин,Петров,7,Средство для мытья посуды,3,600
36,01e0085349d8bf87cd2e79b9b3135e6e,2023-04-07T00:00:00,1,Ростов,5117,Оксана,Федорова,0,Молоко 1%,1,100
37,342f4c3af0c5ad2d10be24328a263701,2023-04-07T00:00:00,1,Ростов,5814,Оксана,Козлова,9,Ручка шариковая,2,90
38,1064a2e73d97f070843a1b996b702340,2023-04-07T00:00:00,2,Ярославль,905,Иван,Новиков,9,Ручка шариковая,3,135
39,7168378f07c2a777b6fc1740646b89fa,2023-04-07T00:00:00,1,Ростов,7506,Константин,Попов,5,Яблоко молодильное,3,1200
40,3ddfc9821ee9d5bc3bc4937ba29e9079,2023-04-07T00:00:00,1,Ростов,4516,Екатерина,Лебедева,11,Хлеб ржаной,5,100
41,167e487952b54e2425bb343ff061ab4b,2023-04-07T00:00:00,2,Ярославль,8709,Геннадий,Соколов,3,Устройство для нагревания табака Трубка Мира,2,1000
42,4d2944446dbd88a716e886587643cece,2023-04-07T00:00:00,0,Москва,2404,Петр,Кузнецов,9,Ручка шариковая,2,90
43,1b7fc9f145fdc89568530a6d0fbf6716,2023-04-07T00:00:00,0,Москва,7113,Анна,Федорова,8,Лампочка LED,2,600
44,2ae09a62efa0b8efa778244354af5518,2023-04-07T00:00:00,2,Ярославль,8900,Геннадий,Новиков,11,Хлеб ржаной,2,40
45,90bd3825a12dc35de7552a90327c094a,2023-04-07T00:00:00,0,Москва,2714,Ольга,Павлова,1,Молоко 3%,3,360
46,fae4fe9558caa4065efa8c814bae6714,2023-04-07T00:00:00,1,Ростов,1905,Евгений,Новиков,1,Молоко 3%,2,240
47,d64166e7683ba00a5def7aa6683c7cd0,2023-04-07T00:00:00,2,Ярославль,1104,Евгений,Петров,9,Ручка шариковая,1,45
48,b0c1d10f9e2faf1a62289756971111a6,2023-04-07T00:00:00,0,Москва,3215,Светлана,Морозова,0,Молоко 1%,3,300
49,5450f8074bf9a014fa598572c1a42715,2023-04-07T00:00:00,2,Ярославль,2306,Петр,Смирнов,4,Сахар песок,3,150
50,a6928732ba23fad6e83498f8a119a7e8,2023-04-07T00:00:00,2,Ярославль,1018,Евгения,Великая,0,Молоко 1%,3,300
51,6fbfd50acac207df2e000780a9653e02,2023-04-07T00:00:00,1,Ростов,5903,Александр,Новиков,6,Яблоко,5,700
52,4bb2127cb3b131c531b921dbe8178bfe,2023-04-07T00:00:00,0,Москва,5009,Александр,Иванов,9,Ручка шариковая,4,180
53,43b0aea5b886c783ccc539ce0b49afa3,2023-04-07T00:00:00,0,Москва,8202,Геннадий,Сидоров,1,Молоко 3%,2,240
54,ebe8a7519069ff2a71f38d15470a5ab2,2023-04-07T00:00:00,1,Ростов,209,Иван,Сидоров,8,Лампочка LED,4,1200
55,e7b53ec0b38aebc2f28952de6944c99c,2023-04-07T00:00:00,1,Ростов,8206,Геннадий,Сидоров,5,Яблоко молодильное,3,1200
56,3e39ab3413a4fe78eb968c2532191f86,2023-04-07T00:00:00,2,Ярославль,1411,Евгения,Алексеева,3,Устройство для нагревания табака Трубка Мира,2,1000
57,64ef63e822e32b16585fc884444def8e,2023-04-07T00:00:00,2,Ярославль,4602,Сергей,Васильев,6,Яблоко,2,280
58,ebebb9f1db2e3d8d245c284d9fe57b2e,2023-04-07T00:00:00,2,Ярославль,9600,Эдуард,Васильев,5,Яблоко молодильное,5,2000
59,3d56e3c63052bcec49c304181de15681,2023-04-07T00:00:00,0,Москва,3914,Светлана,Орлова,1,Молоко 3%,5,600
60,7ba6a41ef1af23fa7291a078910b3c2b,2023-04-07T00:00:00,0,Москва,5700,Александр,Соколов,7,Средство для мытья посуды,2,400
61,6c056521b78fc57ccf1c53efa7470c8a,2023-04-07T00:00:00,2,Ярославль,3510,Светлана,Лебедева,4,Сахар песок,1,50
62,3bb54d262f68f7e0d0d3de8d2315c213,2023-04-07T00:00:00,1,Ростов,117,Александра,Федорова,4,Сахар песок,5,250
63,9bfcc950dd9b02e24e2b87cf4709c674,2023-04-07T00:00:00,1,Ростов,2906,Петр,Новиков,3,Устройство для нагревания табака Трубка Мира,1,500
64,98e278292eba16d8857181c320feaa97,2023-04-07T00:00:00,2,Ярославль,3817,Светлана,Козлова,10,Томаты,5,250
65,630748285b9a4092b3845337b1599b31,2023-04-07T00:00:00,2,Ярославль,5604,Александр,Васильев,11,Хлеб ржаной,3,60
66,3d0b2966258db4dba49605cea9812bf8,2023-04-07T00:00:00,2,Ярославль,2315,Ольга,Волкова,11,Хлеб ржаной,1,20
67,cb3118e068719c06eb4b78430758dac3,2023-04-07T00:00:00,0,Москва,8402,Геннадий,Кузнецов,2,Молоко 5%,2,300
68,c123c2f3f92d4052d89d91c503a30070,2023-04-07T00:00:00,0,Москва,5014,Оксана,Великая,8,Лампочка LED,2,600
69,065a854796cffac87e11375bd1e3b096,2023-04-07T00:00:00,2,Ярославль,917,Александра,Орлова,1,Молоко 3%,5,600
70,61f331d7809373545cbacb3f73a4846f,2023-04-07T00:00:00,2,Ярославль,3702,Олег,Соколов,2,Молоко 5%,1,150
71,19a1338bcaf55225a408e381350ed941,2023-04-07T00:00:00,0,Москва,8412,Снежанна,Алексеева,7,Средство для мытья посуды,2,400
72,3609e44518aee51514dadcc7380e9c98,2023-04-07T00:00:00,1,Ростов,6708,Алексей,Соколов,4,Сахар песок,3,150
73,91bc78f51ef8a89495ee41dddc9966fe,2023-04-07T00:00:00,0,Москва,2808,Петр,Михайлов,11,Хлеб ржаной,5,100
74,1f4bede1d4f63f6ac647cfc585ff06dc,2023-04-07T00:00:00,1,Ростов,2413,Ольга,Алексеева,5,Яблоко молодильное,3,1200
75,ac0a095954e5474b68edc72aded9e43c,2023-04-07T00:00:00,1,Ростов,3808,Олег,Михайлов,0,Молоко 1%,4,400
76,6622091a3e59a21509fbfd1e22bb0585,2023-04-07T00:00:00,1,Ростов,1614,Евгения,Егорова,4,Сахар песок,2,100
77,5ce86e4d7ae8f869cbf67c9aaf3df974,2023-04-07T00:00:00,1,Ростов,9812,Надежда,Козлова,3,Устройство для нагревания табака Трубка Мира,2,1000
78,bf8b82006e90e4591584feab40ec244a,2023-04-07T00:00:00,1,Ростов,1906,Евгений,Новиков,3,Устройство для нагревания табака Трубка Мира,1,500
79,c9fd31bcb755503a1ff058d61e356457,2023-04-07T00:00:00,1,Ростов,4909,Сергей,Новиков,8,Лампочка LED,4,1200
80,bcbce3b7671530a1feccc4dd469691b5,2023-04-07T00:00:00,2,Ярославль,8619,Снежанна,Егорова,8,Лампочка LED,4,1200
81,10e4966d7ddf7ad6e2cf4dee32fb5d2e,2023-04-07T00:00:00,1,Ростов,8502,Геннадий,Попов,10,Томаты,2,100
82,68370beaea0182df212cf82ffdde6b56,2023-04-07T00:00:00,2,Ярославль,2307,Петр,Смирнов,8,Лампочка LED,2,600
83,3e63ae40074ec992cfa4701b78ceed2a,2023-04-07T00:00:00,0,Москва,9900,Эдуард,Новиков,0,Молоко 1%,1,100
84,956fc359e807529a5a42c9e9756a4470,2023-04-07T00:00:00,0,Москва,7018,Анна,Великая,8,Лампочка LED,3,900
85,1a2dc812b2bb1c04b8804e13b305b2ca,2023-04-07T00:00:00,2,Ярославль,2418,Ольга,Алексеева,6,Яблоко,2,280
86,022546d993aa564ca52904f455875837,2023-04-07T00:00:00,2,Ярославль,1107,Евгений,Петров,1,Молоко 3%,5,600
87,fe4ed292bff7ceec5dac54bc3836a5a6,2023-04-07T00:00:00,0,Москва,1004,Евгений,Иванов,9,Ручка шариковая,2,90
88,42190111299b4109ba5b9a7d30c0503c,2023-04-07T00:00:00,1,Ростов,701,Иван,Соколов,8,Лампочка LED,3,900
89,b210d9d668055b5927e6b9a03e6c4349,2023-04-07T00:00:00,0,Москва,4515,Екатерина,Лебедева,1,Молоко 3%,5,600
90,e071ac2b03c19d5cffa9eb245c06ef5c,2023-04-07T00:00:00,1,Ростов,403,Иван,Кузнецов,0,Молоко 1%,2,200
91,510c5c08954a6cd11e1895fd3d542cae,2023-04-07T00:00:00,0,Москва,4910,Екатерина,Орлова,5,Яблоко молодильное,2,800
92,482ae67ae18c5597f2e9596320d885b6,2023-04-07T00:00:00,1,Ростов,4500,Сергей,Попов,0,Молоко 1%,5,500
93,b3faffd246763cf4f4cf2bf3cdbbd4b9,2023-04-07T00:00:00,2,Ярославль,9406,Эдуард,Кузнецов,8,Лампочка LED,3,900
94,3149aa9e3bce723b2821d682c35c3ee5,2023-04-07T00:00:00,2,Ярославль,3814,Светлана,Козлова,0,Молоко 1%,5,500
95,5ac9fe7d810557ad7e496678c296ce8c,2023-04-07T00:00:00,1,Ростов,2313,Ольга,Волкова,8,Лампочка LED,5,1500
96,244263703e550f385129967986a91cf0,2023-04-07T00:00:00,1,Ростов,4614,Екатерина,Егорова,10,Томаты,3,150
97,0166974af27025687d4f6409ac4fbcea,2023-04-07T00:00:00,2,Ярославль,5411,Оксана,Алексеева,4,Сахар песок,1,50
98,0fe8beb98025c261a81155b165c8e183,2023-04-07T00:00:00,1,Ростов,7516,Анна,Лебедева,6,Яблоко,3,420
99,b2afdff494dc9a659459b66e27eac35e,2023-04-07T00:00:00,0,Москва,8519,Снежанна,Лебедева,4,Сахар песок,2,100
100,9b65f884863f9e3df33c8ea1decac08e,2023-04-07T00:00:00,2,Ярославль,707,Иван,Соколов,4,Сахар песок,1,50
101,7d69605a15668432f324c33a8c7baafa,2023-04-07T00:00:00,2,Ярославль,5406,Александр,Кузнецов,10,Томаты,3,150
102,ee825d03def44e65847ebc9fff32a4a8,2023-04-07T00:00:00,0,Москва,1408,Евгений,Кузнецов,6,Яблоко,1,140
103,bcfbf4f83a6225e81ad36e08750e8070,2023-04-07T00:00:00,2,Ярославль,601,Иван,Васильев,7,Средство для мытья посуды,1,200
104,2caf42d531480c92b096995d0a3ea034,2023-04-07T00:00:00,0,Москва,8200,Геннадий,Сидоров,4,Сахар песок,2,100
105,25ce8e7bb7a8a6ba50ed2624fd0e1746,2023-04-07T00:00:00,1,Ростов,3117,Светлана,Федорова,4,Сахар песок,4,200
106,c1e139c7375568afa3e79fcff2312284,2023-04-07T00:00:00,1,Ростов,7302,Константин,Смирнов,2,Молоко 5%,5,750
107,31d91074652cdb72caa4d3a696e3f45f,2023-04-07T00:00:00,1,Ростов,8911,Снежанна,Орлова,5,Яблоко молодильное,3,1200
108,0f1889c5b904a22da3804765c4c8af3e,2023-04-07T00:00:00,2,Ярославль,1417,Евгения,Алексеева,10,Томаты,2,100
109,0f7d229d52f0f23bd1b9d46a8402a02c,2023-04-07T00:00:00,2,Ярославль,9000,Эдуард,Иванов,7,Средство для мытья посуды,3,600
110,bc7ddb79459e2990749a0bab18167acd,2023-04-07T00:00:00,2,Ярославль,8609,Геннадий,Васильев,0,Молоко 1%,3,300
111,75eb66867bcc64c1d832f534123e640f,2023-04-07T00:00:00,2,Ярославль,4511,Екатерина,Лебедева,0,Молоко 1%,2,200
112,1f3262c29b86944ed03ebe2f96ac6e2b,2023-04-07T00:00:00,1,Ростов,7517,Анна,Лебедева,6,Яблоко,1,140
113,62e4e218cf5421852162e6e6d375a3bb,2023-04-07T00:00:00,0,Москва,3017,Светлана,Великая,7,Средство для мытья посуды,3,600
114,39375a08cd4ddfc82b946a94d599f262,2023-04-07T00:00:00,0,Москва,704,Иван,Соколов,5,Яблоко молодильное,1,400
115,a015d6e9bb9e360cf2b0aa103edfb329,2023-04-07T00:00:00,0,Москва,9707,Эдуард,Соколов,5,Яблоко молодильное,2,800
116,cf8d7be56e2b323d3f2a71cc27f63926,2023-04-07T00:00:00,0,Москва,9806,Эдуард,Михайлов,0,Молоко 1%,3,300
117,a5475b162a412b958326225a71b6b3fc,2023-04-07T00:00:00,1,Ростов,1506,Евгений,Попов,10,Томаты,3,150
118,efd94f423aa2715865d102640c5471a4,2023-04-07T00:00:00,2,Ярославль,9315,Надежда,Волкова,6,Яблоко,4,560
119,1c27c0f52c444889ffdbd258b308ec1f,2023-04-07T00:00:00,1,Ростов,3518,Светлана,Лебедева,10,Томаты,1,50
120,2f4c8809a319031834071e20aece2047,2023-04-07T00:00:00,1,Ростов,4614,Екатерина,Егорова,0,Молоко 1%,2,200
121,01df4ef856cb9bb6148914cc06baa2ed,2023-04-07T00:00:00,1,Ростов,6012,Елизавета,Великая,4,Сахар песок,4,200
122,7d6773254fb949e4f17218f033808671,2023-04-07T00:00:00,1,Ростов,602,Иван,Васильев,7,Средство для мытья посуды,3,600
123,3ae95e31777fabc99824556d339a299f,2023-04-07T00:00:00,1,Ростов,9405,Эдуард,Кузнецов,11,Хлеб ржаной,4,80
124,05598f556dc9479cbf92fe6b5965d31a,2023-04-07T00:00:00,2,Ярославль,8211,Снежанна,Морозова,1,Молоко 3%,4,480
125,00b0b4841968183db8d8789e01128f19,2023-04-07T00:00:00,1,Ростов,6709,Алексей,Соколов,5,Яблоко молодильное,5,2000
126,714abfe10990ac718e5d87d1c39a17f2,2023-04-07T00:00:00,0,Москва,7303,Константин,Смирнов,8,Лампочка LED,4,1200
127,3a1c7b9d4ab1b22c2822b02da7f4ff1c,2023-04-07T00:00:00,1,Ростов,8719,Снежанна,Павлова,10,Томаты,3,150
128,9ca89afb61aef603cf2b52787f7aedc7,2023-04-07T00:00:00,2,Ярославль,2306,Петр,Смирнов,2,Молоко 5%,3,450
129,15d3d79ad11c784a34627e3f75b82cca,2023-04-07T00:00:00,2,Ярославль,2107,Петр,Петров,0,Молоко 1%,1,100
130,f2ba1eab5e69c144d6f2772d42593b81,2023-04-07T00:00:00,2,Ярославль,3106,Олег,Петров,1,Молоко 3%,5,600
131,89fcce8935aed6e357c76e48d0ec2701,2023-04-07T00:00:00,2,Ярославль,1207,Евгений,Сидоров,1,Молоко 3%,5,600
132,9c19c5ef232a82d6318bbb92c78b6bc9,2023-04-07T00:00:00,1,Ростов,4418,Екатерина,Алексеева,10,Томаты,1,50
133,98bf2f0abda6d3046aefc7f264b8f12a,2023-04-07T00:00:00,2,Ярославль,5610,Оксана,Егорова,6,Яблоко,3,420
134,92611bdb19cbda351fd3c3c0584451b8,2023-04-07T00:00:00,2,Ярославль,4209,Сергей,Сидоров,11,Хлеб ржаной,5,100
135,952c1b1226b933f0c290aaed524f641d,2023-04-07T00:00:00,1,Ростов,5901,Александр,Новиков,4,Сахар песок,5,250
136,62acbcf1913faa8f49bbb379067a46f6,2023-04-07T00:00:00,0,Москва,7316,Анна,Волкова,0,Молоко 1%,1,100
137,f40c9d05bb2cc4836607f8acee4c973a,2023-04-07T00:00:00,0,Москва,5719,Оксана,Павлова,7,Средство для мытья посуды,2,400
138,8439a3d3a7428cbdd7aadc3b4d736ef4,2023-04-07T00:00:00,1,Ростов,8215,Снежанна,Морозова,7,Средство для мытья посуды,3,600
139,5723762fbf0951fba8423003e5241fb2,2023-04-07T00:00:00,2,Ярославль,6116,Елизавета,Федорова,2,Молоко 5%,4,600
140,09535e647ddfecd59337912346a6db3f,2023-04-07T00:00:00,2,Ярославль,3313,Светлана,Волкова,5,Яблоко молодильное,3,1200
141,914a2d1d89b48a6e5b72ca1a2f0ceee5,2023-04-07T00:00:00,2,Ярославль,2801,Петр,Михайлов,7,Средство для мытья посуды,2,400
142,23329a9801df2a668ab2dbed29108a35,2023-04-07T00:00:00,0,Москва,2901,Петр,Новиков,2,Молоко 5%,3,450
143,e9aa59036710267b743f85c487ea2bc0,2023-04-07T00:00:00,2,Ярославль,9813,Надежда,Козлова,0,Молоко 1%,1,100
144,3f8a0add87efed73040ea4b2f35f3186,2023-04-07T00:00:00,0,Москва,9904,Эдуард,Новиков,10,Томаты,3,150
145,36462390c51f06c592ec5834064aab54,2023-04-07T00:00:00,0,Москва,7401,Константин,Кузнецов,8,Лампочка LED,3,900
146,67c4f3b5db3389e9b6056355ec9cb707,2023-04-07T00:00:00,2,Ярославль,8419,Снежанна,Алексеева,7,Средство для мытья посуды,1,200
147,4630fc09227ca95c050502ec04003bec,2023-04-07T00:00:00,0,Москва,502,Иван,Попов,7,Средство для мытья посуды,4,800
148,177918494631ba39492d2365be1b6077,2023-04-07T00:00:00,1,Ростов,2610,Ольга,Егорова,9,Ручка шариковая,3,135
149,e42a873253ff22328c3a0438a3013f3d,2023-04-07T00:00:00,0,Москва,15,Александра,Великая,3,Устройство для нагревания табака Трубка Мира,1,500
150,5232d83f1af8f6880a6930f04858290b,2023-04-07T00:00:00,0,Москва,4217,Екатерина,Морозова,9,Ручка шариковая,3,135
151,35f3992e5207c7fb4f7781f3b62ed1ed,2023-04-07T00:00:00,2,Ярославль,6815,Елизавета,Козлова,3,Устройство для нагревания табака Трубка Мира,1,500
152,751b3b63c912dbcbc1b65c2043ebe0ad,2023-04-07T00:00:00,1,Ростов,5909,Александр,Новиков,5,Яблоко молодильное,3,1200
153,deae7c306c82d246cf21f739a8e52875,2023-04-07T00:00:00,2,Ярославль,918,Александра,Орлова,11,Хлеб ржаной,2,40
154,a46759488d6789ae84a529fb4f1ca6eb,2023-04-07T00:00:00,1,Ростов,4000,Сергей,Иванов,11,Хлеб ржаной,2,40
155,ed3ac3ccc31a45e02cf8105d38f3034e,2023-04-07T00:00:00,2,Ярославль,401,Иван,Кузнецов,11,Хлеб ржаной,1,20
156,575d983a1f61b0d469398c9a5410822d,2023-04-07T00:00:00,0,Москва,5511,Оксана,Лебедева,11,Хлеб ржаной,5,100
157,acd70c8e8c2e138b8b097a41e20c1dea,2023-04-07T00:00:00,0,Москва,7611,Анна,Егорова,0,Молоко 1%,4,400
158,7755386cb93e4c0bcfef7b9a26f143dc,2023-04-07T00:00:00,0,Москва,9009,Эдуард,Иванов,9,Ручка шариковая,3,135
159,28b279499af59631cd0e8aaec5472c64,2023-04-07T00:00:00,1,Ростов,4313,Екатерина,Волкова,10,Томаты,4,200
160,7cfaee88416cd4cd3a121dd3c7860593,2023-04-07T00:00:00,0,Москва,1912,Евгения,Орлова,10,Томаты,2,100
161,d688eca5fc08bc0e6f2ca413eb2eb03b,2023-04-07T00:00:00,0,Москва,5818,Оксана,Козлова,5,Яблоко молодильное,5,2000
162,189f26893e27aadbef74201ac7b1aeb6,2023-04-07T00:00:00,0,Москва,8207,Геннадий,Сидоров,7,Средство для мытья посуды,4,800
163,5b8b9b93daf03ecf6d16652a0d45e6d8,2023-04-07T00:00:00,1,Ростов,7318,Анна,Волкова,10,Томаты,2,100
164,07da6873b26f7b8db0251f86594540a0,2023-04-07T00:00:00,2,Ярославль,5411,Оксана,Алексеева,2,Молоко 5%,2,300
165,8e217a19dc0b8728cd5feef5408ff2cc,2023-04-07T00:00:00,0,Москва,1705,Евгений,Соколов,7,Средство для мытья посуды,3,600
166,0c527ece5511a0f035b1d06c75321195,2023-04-07T00:00:00,0,Москва,6706,Алексей,Соколов,5,Яблоко молодильное,4,1600
167,f2ac4f184cb2028533747da31b38ccd8,2023-04-07T00:00:00,2,Ярославль,6704,Алексей,Соколов,4,Сахар песок,5,250
168,c8e347299ce56a274298b2f4595dcbd1,2023-04-07T00:00:00,1,Ростов,4213,Екатерина,Морозова,11,Хлеб ржаной,3,60
169,83da2ed43cfbac5188a937bdbb510a85,2023-04-07T00:00:00,2,Ярославль,1210,Евгения,Морозова,11,Хлеб ржаной,2,40
170,1ded54832a64172da76aaf39491687ae,2023-04-07T00:00:00,1,Ростов,500,Иван,Попов,10,Томаты,2,100
171,9e8bdebd51c45acfece68a2a63a94039,2023-04-07T00:00:00,0,Москва,3413,Светлана,Алексеева,11,Хлеб ржаной,5,100
172,144f45a2c727b803bfc0f7bccdbefb9f,2023-04-07T00:00:00,1,Ростов,607,Иван,Васильев,10,Томаты,1,50
173,5a611125729720565e6a9a518139c2da,2023-04-07T00:00:00,0,Москва,8804,Геннадий,Михайлов,0,Молоко 1%,2,200
174,25c0de2251b9d2cc0d58054456ea08ab,2023-04-07T00:00:00,2,Ярославль,1910,Евгения,Орлова,3,Устройство для нагревания табака Трубка Мира,1,500
175,ccc6b4469862efb4db8d395aaba0f6a5,2023-04-07T00:00:00,2,Ярославль,5908,Александр,Новиков,10,Томаты,5,250
176,d37438c8926b25e369b6aad2e13a5102,2023-04-07T00:00:00,1,Ростов,2217,Ольга,Морозова,8,Лампочка LED,5,1500
177,c7f28eb7de02edec7cad73ea268062e9,2023-04-07T00:00:00,2,Ярославль,4416,Екатерина,Алексеева,7,Средство для мытья посуды,1,200
178,23be62ac2dca063de70b6c38b3eeaa2d,2023-04-07T00:00:00,0,Москва,9010,Надежда,Великая,0,Молоко 1%,2,200
179,12070da3547d3a61e65d93730529f86d,2023-04-07T00:00:00,2,Ярославль,7304,Константин,Смирнов,9,Ручка шариковая,1,45
180,dcd82c1e2f05b6a2dadc12c7b05f8ebd,2023-04-07T00:00:00,1,Ростов,5402,Александр,Кузнецов,8,Лампочка LED,3,900
181,bad8e8fca001ec8cf0e3ce2ccc340ca4,2023-04-07T00:00:00,2,Ярославль,8510,Снежанна,Лебедева,2,Молоко 5%,4,600
182,a5783c6268d6e8af7b25bd7b8237c5ae,2023-04-07T00:00:00,1,Ростов,5818,Оксана,Козлова,2,Молоко 5%,4,600
183,1f1da259bdbcfb523a75ffc202aef1d5,2023-04-07T00:00:00,2,Ярославль,409,Иван,Кузнецов,6,Яблоко,1,140
184,e02ec5452f63e8d70e24801ea672fa4e,2023-04-07T00:00:00,0,Москва,8519,Снежанна,Лебедева,0,Молоко 1%,5,500
185,a7a3720fdde4063d6459d0e836f54c49,2023-04-07T00:00:00,1,Ростов,2606,Петр,Васильев,2,Молоко 5%,1,150
186,ec903dcda942b1aa6170f4d73a33ab48,2023-04-07T00:00:00,1,Ростов,913,Александра,Орлова,0,Молоко 1%,4,400
187,c82043e12d55356a5614ec5ec1eb6ed7,2023-04-07T00:00:00,0,Москва,3114,Светлана,Федорова,8,Лампочка LED,3,900
188,88d35f03d095b322282a6ed6fd04a4bf,2023-04-07T00:00:00,0,Москва,9614,Надежда,Егорова,7,Средство для мытья посуды,4,800
189,eea82e2e43a0933ce2278a0e585135e8,2023-04-07T00:00:00,1,Ростов,2809,Петр,Михайлов,9,Ручка шариковая,3,135
190,c4b6194038490ecc002e83955e74f3e8,2023-04-07T00:00:00,2,Ярославль,6707,Алексей,Соколов,0,Молоко 1%,5,500
191,c35cda5be9a2980d8ac9ccf39e029c77,2023-04-07T00:00:00,0,Москва,8518,Снежанна,Лебедева,1,Молоко 3%,4,480
192,b50c460fbabe3642481564af840dd534,2023-04-07T00:00:00,1,Ростов,403,Иван,Кузнецов,8,Лампочка LED,2,600
